,Day,Date,Location,#,Name,Credit,Team,MIN,SV Q1,SV Q2,SV Q3,SV Q4,SV OT,SV,SOG,GA
4319,Sat,2016-04-30,Calgary,92,F.Scigliano,win,Calgary ,39.766666666666666,,5.0,9.0,11.0,4.0,30.0,40.0,10.0
4320,Sat,2016-04-30,Calgary,30,M.Poulin,,Calgary ,24.366666666666667,6.0,7.0,,,13.0,7.0,20.0,
4321,Sun,2016-05-01,New England,55,A.Goodleaf,win,Rochester ,60.0,10.0,10.0,6.0,10.0,,36.0,44.0,8.0
4322,Sun,2016-05-01,New England,48,M.Vinc,b,Rochester ,,,,,,,,,
4323,Sun,2016-05-01,New England,31,T.Belanger,loss,New England ,60.0,12.0,11.0,11.0,15.0,,49.0,59.0,10.0
4324,Sun,2016-05-01,New England,35,E.Kirk,b,New England ,,,,,,,,,
4325,Fri,2016-05-06,New England,50,B.MacDonald,loss,Georgia ,60.95,11.0,7.0,9.0,10.0,1.0,38.0,52.0,14.0
4326,Fri,2016-05-06,New England,31,Z.Higgins,b,Georgia ,,,,,,,,,
4327,Fri,2016-05-06,New England,35,E.Kirk,win,New England ,60.95,12.0,13.0,14.0,14.0,0.0,53.0,66.0,13.0
4328,Fri,2016-05-06,New England,31,T.Belanger,b,New England ,,,,,,,,,
4329,Sat,2016-05-07,Colorado,30,M.Poulin,win,Calgary ,69.75,12.0,15.0,13.0,8.0,8.0,56.0,66.0,10.0
4330,Sat,2016-05-07,Colorado,92,F.Scigliano,,Calgary ,0.5333333333333333,,,,,0.0,1.0,1.0,0.0
4331,Sat,2016-05-07,Colorado,45,D.Ward,loss,Colorado ,70.28333333333333,9.0,13.0,13.0,7.0,5.0,47.0,58.0,11.0
4332,Sat,2016-05-07,Colorado,27,A.Buque,b,Colorado ,,,,,,,,,
4333,Mon,2016-05-16,New England,44,A.Cosmo,win,Buffalo ,60.0,14.0,10.0,8.0,13.0,,45.0,55.0,10.0
4334,Mon,2016-05-16,New England,65,D.DiRuscio,b,Buffalo ,,,,,,,,,
4335,Mon,2016-05-16,New England,35,E.Kirk,,New England ,33.55,11.0,9.0,4.0,,,24.0,34.0,10.0
4336,Mon,2016-05-16,New England,31,T.Belanger,loss,New England ,26.433333333333334,,,10.0,3.0,,13.0,17.0,4.0
4337,Sat,2016-05-21,Buffalo,35,E.Kirk,loss,New England ,60.0,12.0,14.0,8.0,7.0,,41.0,61.0,20.0
4338,Sat,2016-05-21,Buffalo,31,T.Belanger,b,New England ,,,,,,,,,
4339,Sat,2016-05-21,Buffalo,44,A.Cosmo,win,Buffalo ,60.0,8.0,7.0,7.0,13.0,,35.0,50.0,15.0
4340,Sat,2016-05-21,Buffalo,65,D.DiRuscio,b,Buffalo ,,,,,,,,,
4341,Sat,2016-05-14,Calgary,77,A.Bold,win,Saskatchewan ,60.0,11.0,10.0,4.0,10.0,,35.0,45.0,10.0
4342,Sat,2016-05-14,Calgary,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4343,Sat,2016-05-14,Calgary,30,M.Poulin,loss,Calgary ,54.53333333333333,12.0,8.0,8.0,6.0,,34.0,47.0,13.0
4344,Sat,2016-05-14,Calgary,92,F.Scigliano,,Calgary ,5.416666666666667,,,,2.0,,2.0,2.0,0.0
4345,Sat,2016-05-21,Saskatchewan,30,M.Poulin,loss,Calgary ,57.36666666666667,9.0,11.0,10.0,6.0,,36.0,47.0,11.0
4346,Sat,2016-05-21,Saskatchewan,92,F.Scigliano,,Calgary ,2.6333333333333333,,,,1.0,,1.0,1.0,0.0
4347,Sat,2016-05-21,Saskatchewan,77,A.Bold,win,Saskatchewan ,60.0,8.0,14.0,7.0,10.0,,39.0,48.0,9.0
4348,Sat,2016-05-21,Saskatchewan,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4349,Sat,2016-05-28,Buffalo,77,A.Bold,win,Saskatchewan ,60.0,14.0,9.0,7.0,13.0,,43.0,52.0,9.0
4350,Sat,2016-05-28,Buffalo,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4351,Sat,2016-05-28,Buffalo,44,A.Cosmo,loss,Buffalo ,60.0,12.0,9.0,11.0,9.0,,41.0,52.0,11.0
4352,Sat,2016-05-28,Buffalo,65,D.DiRuscio,b,Buffalo ,,,,,,,,,
4353,Sat,2016-06-04,Saskatchewan,44,A.Cosmo,loss,Buffalo ,60.0,13.0,9.0,9.0,12.0,,43.0,54.0,11.0
4354,Sat,2016-06-04,Saskatchewan,65,D.DiRuscio,b,Buffalo ,,,,,,,,,
4355,Sat,2016-06-04,Saskatchewan,77,A.Bold,win,Saskatchewan ,60.0,12.0,9.0,12.0,14.0,,47.0,57.0,10.0
4356,Sat,2016-06-04,Saskatchewan,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4357,Thu,2016-12-29,Rochester,66,N.Rose,win,Toronto ,60.0,8.0,13.0,8.0,14.0,,43.0,48.0,5.0
4358,Thu,2016-12-29,Rochester,39,S.Fryer,b,Toronto ,,,,,,,,,
4359,Thu,2016-12-29,Rochester,48,M.Vinc,loss,Rochester ,58.483333333333334,10.0,11.0,10.0,12.0,,43.0,55.0,12.0
4360,Thu,2016-12-29,Rochester,55,A.Goodleaf,,Rochester ,1.5166666666666666,,,,0.0,,1.0,1.0,0.0
4361,Fri,2016-12-30,Buffalo,45,D.Ward,win,Colorado ,60.0,7.0,18.0,14.0,8.0,,47.0,55.0,8.0
4362,Fri,2016-12-30,Buffalo,27,A.Buque,b,Colorado ,,,,,,,,,
4363,Fri,2016-12-30,Buffalo,44,A.Cosmo,loss,Buffalo ,36.46666666666667,13.0,9.0,2.0,,,24.0,33.0,9.0
4364,Fri,2016-12-30,Buffalo,65,D.DiRuscio,,Buffalo ,23.533333333333335,,,8.0,9.0,,17.0,20.0,3.0
4365,Fri,2017-01-06,Calgary,0,T.Richards,win,Vancouver ,60.0,5.0,8.0,8.0,15.0,,36.0,47.0,11.0
4366,Fri,2017-01-06,Calgary,31,T.Belanger,b,Vancouver ,,,,,,,,,
4367,Fri,2017-01-06,Calgary,30,Z.Higgins,loss,Calgary ,44.13333333333333,,10.0,13.0,10.0,,34.0,39.0,5.0
4368,Fri,2017-01-06,Calgary,35,C.Del Bianco,,Calgary ,15.866666666666667,10.0,1.0,,,,11.0,18.0,7.0
4369,Sat,2017-01-07,Georgia,30,T.Carlson,loss,Saskatchewan ,60.0,9.0,8.0,9.0,7.0,,33.0,51.0,18.0
4370,Sat,2017-01-07,Georgia,35,P.Dubenski,b,Saskatchewan ,,,,,,,,,
4371,Sat,2017-01-07,Georgia,30,M.Poulin,win,Georgia ,38.4,,5.0,7.0,9.0,,21.0,24.0,3.0
4372,Sat,2017-01-07,Georgia,50,B.MacDonald,,Georgia ,21.6,6.0,8.0,,,,14.0,21.0,7.0
4373,Sat,2017-01-07,Colorado,0,T.Richards,win,Vancouver ,60.0,11.0,10.0,13.0,9.0,,43.0,52.0,9.0
4374,Sat,2017-01-07,Colorado,31,T.Belanger,b,Vancouver ,,,,,,,,,
4375,Sat,2017-01-07,Colorado,45,D.Ward,loss,Colorado ,59.983333333333334,10.0,15.0,7.0,8.0,,40.0,54.0,14.0
4376,Sat,2017-01-07,Colorado,27,A.Buque,b,Colorado ,,,,,,,,,
4377,Sat,2017-01-07,Rochester,35,E.Kirk,loss,New England ,58.13333333333333,16.0,8.0,11.0,10.0,,45.0,60.0,15.0
4378,Sat,2017-01-07,Rochester,30,D.Jamieson,,New England ,1.8666666666666667,,,,0.0,,0.0,0.0,0.0
4379,Sat,2017-01-07,Rochester,48,M.Vinc,win,Rochester ,60.0,13.0,9.0,6.0,9.0,,37.0,45.0,8.0
4380,Sat,2017-01-07,Rochester,55,A.Goodleaf,b,Rochester ,,,,,,,,,
4381,Sat,2017-01-14,Vancouver,92,F.Scigliano,win,Calgary ,60.0,8.0,9.0,8.0,5.0,,30.0,40.0,10.0
4382,Sat,2017-01-14,Vancouver,35,C.Del Bianco,b,Calgary ,,,,,,,,,
4383,Sat,2017-01-14,Vancouver,31,T.Belanger,loss,Vancouver ,39.516666666666666,,8.0,5.0,8.0,,21.0,27.0,6.0
4384,Sat,2017-01-14,Vancouver,0,T.Richards,,Vancouver ,20.483333333333334,7.0,2.0,,,,9.0,17.0,8.0
4385,Sat,2017-01-14,Buffalo,30,M.Poulin,win,Georgia ,60.0,10.0,8.0,14.0,9.0,,41.0,55.0,14.0
4386,Sat,2017-01-14,Buffalo,50,B.MacDonald,b,Georgia ,,,,,,,,,
4387,Sat,2017-01-14,Buffalo,65,D.DiRuscio,loss,Buffalo ,51.28333333333333,2.0,13.0,12.0,10.0,,37.0,49.0,12.0
4388,Sat,2017-01-14,Buffalo,44,A.Cosmo,,Buffalo ,8.683333333333334,12.0,,,,,12.0,16.0,4.0
4389,Sat,2017-01-14,Colorado,35,E.Kirk,loss,New England ,60.85,9.0,16.0,10.0,7.0,0.0,42.0,53.0,11.0
4390,Sat,2017-01-14,Colorado,30,D.Jamieson,b,New England ,,,,,,,,,
4391,Sat,2017-01-14,Colorado,45,D.Ward,win,Colorado ,60.85,10.0,8.0,6.0,11.0,1.0,36.0,46.0,10.0
4392,Sat,2017-01-14,Colorado,27,A.Buque,b,Colorado ,,,,,,,,,
4393,Sat,2017-01-14,Toronto,77,A.Bold,loss,Saskatchewan ,60.0,8.0,12.0,5.0,11.0,,36.0,49.0,13.0
4394,Sat,2017-01-14,Toronto,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4395,Sat,2017-01-14,Toronto,66,N.Rose,win,Toronto ,60.0,12.0,10.0,5.0,7.0,,34.0,45.0,11.0
4396,Sat,2017-01-14,Toronto,39,S.Fryer,b,Toronto ,,,,,,,,,
4397,Fri,2017-01-20,Colorado,92,F.Scigliano,win,Calgary ,60.0,4.0,13.0,9.0,7.0,,33.0,45.0,12.0
4398,Fri,2017-01-20,Colorado,35,C.Del Bianco,b,Calgary ,,,,,,,,,
4399,Fri,2017-01-20,Colorado,27,A.Buque,loss,Colorado ,40.4,,3.0,11.0,10.0,,24.0,32.0,8.0
4400,Fri,2017-01-20,Colorado,45,D.Ward,,Colorado ,19.6,2.0,4.0,,,,6.0,12.0,6.0
4401,Fri,2017-01-20,Georgia,35,E.Kirk,loss,New England ,46.88333333333333,15.0,8.0,4.0,3.0,,30.0,40.0,10.0
4402,Fri,2017-01-20,Georgia,30,D.Jamieson,,New England ,13.083333333333334,,,,7.0,,8.0,10.0,2.0
4403,Fri,2017-01-20,Georgia,30,M.Poulin,win,Georgia ,60.0,10.0,12.0,16.0,14.0,,52.0,61.0,9.0
4404,Fri,2017-01-20,Georgia,50,B.MacDonald,b,Georgia ,,,,,,,,,
4405,Sat,2017-01-21,Saskatchewan,48,M.Vinc,loss,Rochester ,60.0,11.0,11.0,7.0,8.0,,37.0,53.0,16.0
4406,Sat,2017-01-21,Saskatchewan,55,A.Goodleaf,b,Rochester ,,,,,,,,,
4407,Sat,2017-01-21,Saskatchewan,77,A.Bold,win,Saskatchewan ,60.0,8.0,11.0,9.0,12.0,,40.0,48.0,8.0
4408,Sat,2017-01-21,Saskatchewan,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4409,Sat,2017-01-21,Buffalo,31,T.Belanger,loss,Vancouver ,42.71666666666667,,7.0,10.0,14.0,,31.0,44.0,13.0
4410,Sat,2017-01-21,Buffalo,0,T.Richards,,Vancouver ,17.266666666666666,6.0,0.0,,,,6.0,13.0,7.0
4411,Sat,2017-01-21,Buffalo,65,D.DiRuscio,win,Buffalo ,60.0,11.0,12.0,9.0,12.0,,44.0,59.0,15.0
4412,Sat,2017-01-21,Buffalo,44,A.Cosmo,b,Buffalo ,,,,,,,,,
4413,Fri,2017-01-27,Saskatchewan,0,T.Richards,loss,Vancouver ,59.36666666666667,13.0,9.0,9.0,12.0,,43.0,58.0,15.0
4414,Fri,2017-01-27,Saskatchewan,31,T.Belanger,,Vancouver ,0.6166666666666667,,,,0.0,,0.0,0.0,0.0
4415,Fri,2017-01-27,Saskatchewan,77,A.Bold,win,Saskatchewan ,60.0,4.0,11.0,10.0,14.0,,39.0,51.0,12.0
4416,Fri,2017-01-27,Saskatchewan,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4417,Sat,2017-01-28,Calgary,27,A.Buque,loss,Colorado ,47.4,0.0,9.0,7.0,7.0,,23.0,30.0,7.0
4418,Sat,2017-01-28,Calgary,45,D.Ward,,Colorado ,12.6,9.0,,,,,9.0,14.0,5.0
4419,Sat,2017-01-28,Calgary,92,F.Scigliano,win,Calgary ,60.0,5.0,6.0,10.0,8.0,,29.0,37.0,8.0
4420,Sat,2017-01-28,Calgary,35,C.Del Bianco,b,Calgary ,,,,,,,,,
4421,Sat,2017-01-28,Vancouver,30,M.Poulin,win,Georgia ,60.0,8.0,13.0,12.0,12.0,,45.0,57.0,12.0
4422,Sat,2017-01-28,Vancouver,50,B.MacDonald,b,Georgia ,,,,,,,,,
4423,Sat,2017-01-28,Vancouver,31,T.Belanger,loss,Vancouver ,59.983333333333334,14.0,11.0,9.0,4.0,,38.0,51.0,13.0
4424,Sat,2017-01-28,Vancouver,0,T.Richards,b,Vancouver ,,,,,,,,,
4425,Sat,2017-01-28,Toronto,48,M.Vinc,win,Rochester ,60.0,15.0,10.0,12.0,12.0,,49.0,57.0,8.0
4426,Sat,2017-01-28,Toronto,55,A.Goodleaf,b,Rochester ,,,,,,,,,
4427,Sat,2017-01-28,Toronto,66,N.Rose,loss,Toronto ,60.0,5.0,9.0,4.0,5.0,,23.0,32.0,9.0
4428,Sat,2017-01-28,Toronto,39,S.Fryer,b,Toronto ,,,,,,,,,
4429,Sat,2017-01-28,New England,65,D.DiRuscio,loss,Buffalo ,60.0,17.0,12.0,7.0,12.0,,48.0,61.0,13.0
4430,Sat,2017-01-28,New England,44,A.Cosmo,b,Buffalo ,,,,,,,,,
4431,Sat,2017-01-28,New England,35,E.Kirk,win,New England ,60.0,12.0,5.0,14.0,4.0,,35.0,47.0,12.0
4432,Sat,2017-01-28,New England,30,D.Jamieson,b,New England ,,,,,,,,,
4433,Fri,2017-02-03,Toronto,65,D.DiRuscio,loss,Buffalo ,40.36666666666667,,7.0,10.0,7.0,,24.0,34.0,10.0
4434,Fri,2017-02-03,Toronto,44,A.Cosmo,,Buffalo ,19.633333333333333,15.0,3.0,,,,18.0,26.0,8.0
4435,Fri,2017-02-03,Toronto,66,N.Rose,win,Toronto ,60.0,8.0,8.0,11.0,11.0,,38.0,48.0,10.0
4436,Fri,2017-02-03,Toronto,39,S.Fryer,b,Toronto ,,,,,,,,,
4437,Fri,2017-02-03,New England,48,M.Vinc,loss,Rochester ,61.88333333333333,15.0,11.0,9.0,9.0,3.0,47.0,57.0,10.0
4438,Fri,2017-02-03,New England,55,A.Goodleaf,b,Rochester ,,,,,,,,,
4439,Fri,2017-02-03,New England,35,E.Kirk,win,New England ,61.88333333333333,14.0,18.0,4.0,9.0,1.0,46.0,55.0,9.0
4440,Fri,2017-02-03,New England,30,D.Jamieson,b,New England ,,,,,,,,,
4441,Sat,2017-02-04,Calgary,77,A.Bold,win,Saskatchewan ,60.0,5.0,17.0,11.0,13.0,,46.0,57.0,11.0
4442,Sat,2017-02-04,Calgary,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4443,Sat,2017-02-04,Calgary,92,F.Scigliano,loss,Calgary ,57.18333333333333,10.0,12.0,10.0,10.0,,42.0,57.0,15.0
4444,Sat,2017-02-04,Calgary,35,C.Del Bianco,,Calgary ,2.8166666666666664,,,,1.0,,1.0,1.0,0.0
4445,Sat,2017-02-04,Colorado,30,M.Poulin,loss,Georgia ,50.96666666666667,9.0,8.0,11.0,2.0,,30.0,42.0,12.0
4446,Sat,2017-02-04,Colorado,50,B.MacDonald,,Georgia ,9.033333333333333,,,,6.0,,6.0,8.0,2.0
4447,Sat,2017-02-04,Colorado,45,D.Ward,win,Colorado ,60.0,9.0,5.0,6.0,7.0,,27.0,37.0,10.0
4448,Sat,2017-02-04,Colorado,27,A.Buque,b,Colorado ,,,,,,,,,
4449,Sat,2017-02-11,Georgia,35,E.Kirk,loss,New England ,60.0,15.0,15.0,15.0,7.0,,52.0,69.0,17.0
4450,Sat,2017-02-11,Georgia,30,D.Jamieson,b,New England ,0.0,,,,,,0.0,0.0,0.0
4451,Sat,2017-02-11,Georgia,50,B.MacDonald,win,Georgia ,48.65,6.0,10.0,11.0,9.0,,36.0,45.0,9.0
4452,Sat,2017-02-11,Georgia,30,M.Poulin,,Georgia ,11.35,9.0,,,,,9.0,15.0,6.0
4453,Sat,2017-02-11,Rochester,77,A.Bold,win,Saskatchewan ,60.0,6.0,13.0,6.0,11.0,,36.0,48.0,12.0
4454,Sat,2017-02-11,Rochester,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4455,Sat,2017-02-11,Rochester,48,M.Vinc,loss,Rochester ,40.18333333333333,9.0,5.0,7.0,,,21.0,34.0,13.0
4456,Sat,2017-02-11,Rochester,55,A.Goodleaf,,Rochester ,19.816666666666666,,,4.0,9.0,,13.0,21.0,8.0
4457,Sun,2017-02-12,Calgary,66,N.Rose,win,Toronto ,60.0,8.0,13.0,6.0,13.0,,40.0,47.0,7.0
4458,Sun,2017-02-12,Calgary,39,S.Fryer,b,Toronto ,,,,,,,,,
4459,Sun,2017-02-12,Calgary,92,F.Scigliano,loss,Calgary ,45.36666666666667,9.0,9.0,10.0,0.0,,28.0,38.0,10.0
4460,Sun,2017-02-12,Calgary,35,C.Del Bianco,,Calgary ,14.616666666666667,,,,8.0,,8.0,8.0,0.0
4461,Sun,2017-02-12,Vancouver,45,D.Ward,win,Colorado ,61.15,13.0,11.0,6.0,8.0,0.0,38.0,47.0,9.0
4462,Sun,2017-02-12,Vancouver,27,A.Buque,b,Colorado ,0.0,,,,,0.0,0.0,0.0,
4463,Sun,2017-02-12,Vancouver,31,T.Belanger,loss,Vancouver ,61.15,9.0,6.0,13.0,13.0,2.0,43.0,53.0,10.0
4464,Sun,2017-02-12,Vancouver,0,T.Richards,b,Vancouver ,,,,,,,,,
4465,Fri,2017-02-17,Toronto,30,M.Poulin,win,Georgia ,60.766666666666666,10.0,18.0,13.0,10.0,1.0,52.0,64.0,12.0
4466,Fri,2017-02-17,Toronto,50,B.MacDonald,b,Georgia ,,,,,,,,,
4467,Fri,2017-02-17,Toronto,66,N.Rose,loss,Toronto ,60.766666666666666,12.0,11.0,8.0,18.0,0.0,49.0,62.0,13.0
4468,Fri,2017-02-17,Toronto,39,S.Fryer,b,Toronto ,,,,,,,,,
4469,Fri,2017-02-17,Buffalo,35,E.Kirk,win,New England ,60.0,11.0,8.0,9.0,10.0,,38.0,49.0,11.0
4470,Fri,2017-02-17,Buffalo,30,D.Jamieson,b,New England ,,,,,,,,,
4471,Fri,2017-02-17,Buffalo,44,A.Cosmo,loss,Buffalo ,51.31666666666667,8.0,16.0,14.0,6.0,,44.0,54.0,10.0
4472,Fri,2017-02-17,Buffalo,65,D.DiRuscio,,Buffalo ,8.683333333333334,7.0,,,,,7.0,11.0,4.0
4473,Sat,2017-02-18,Rochester,66,N.Rose,win,Toronto ,60.0,13.0,7.0,10.0,12.0,,42.0,48.0,6.0
4474,Sat,2017-02-18,Rochester,39,S.Fryer,b,Toronto ,,,,,,,,,
4475,Sat,2017-02-18,Rochester,48,M.Vinc,loss,Rochester ,59.983333333333334,5.0,14.0,9.0,8.0,,36.0,45.0,9.0
4476,Sat,2017-02-18,Rochester,55,A.Goodleaf,b,Rochester ,,,,,,,,,
4477,Sat,2017-02-18,Calgary,31,T.Belanger,win,Vancouver ,60.0,12.0,12.0,10.0,10.0,,44.0,54.0,10.0
4478,Sat,2017-02-18,Calgary,0,T.Richards,b,Vancouver ,,,,,,,,,
4479,Sat,2017-02-18,Calgary,92,F.Scigliano,loss,Calgary ,44.53333333333333,6.0,1.0,11.0,,,28.0,37.0,9.0
4480,Sat,2017-02-18,Calgary,35,C.Del Bianco,,Calgary ,15.466666666666667,,,0.0,4.0,,10.0,14.0,4.0
4481,Sat,2017-02-18,Saskatchewan,45,D.Ward,loss,Colorado ,59.8,12.0,21.0,16.0,7.0,,56.0,63.0,7.0
4482,Sat,2017-02-18,Saskatchewan,27,A.Buque,b,Colorado ,,,,,,,,,
4483,Sat,2017-02-18,Saskatchewan,77,A.Bold,win,Saskatchewan ,60.0,6.0,6.0,7.0,8.0,,27.0,34.0,7.0
4484,Sat,2017-02-18,Saskatchewan,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4485,Sun,2017-02-19,Georgia,55,A.Goodleaf,loss,Rochester ,60.0,12.0,6.0,10.0,8.0,,36.0,51.0,15.0
4486,Sun,2017-02-19,Georgia,48,M.Vinc,b,Rochester ,,,,,,,,,
4487,Sun,2017-02-19,Georgia,30,M.Poulin,win,Georgia ,60.0,6.0,13.0,13.0,13.0,,45.0,54.0,9.0
4488,Sun,2017-02-19,Georgia,50,B.MacDonald,b,Georgia ,,,,,,,,,
4489,Sun,2017-02-19,New England,44,A.Cosmo,win,Buffalo ,60.416666666666664,12.0,10.0,3.0,12.0,0.0,37.0,52.0,15.0
4490,Sun,2017-02-19,New England,65,D.DiRuscio,b,Buffalo ,,,,,,,,,
4491,Sun,2017-02-19,New England,35,E.Kirk,loss,New England ,60.416666666666664,12.0,17.0,7.0,11.0,0.0,47.0,63.0,16.0
4492,Sun,2017-02-19,New England,30,D.Jamieson,b,New England ,,,,,,,,,
4493,Sat,2017-02-25,Buffalo,66,N.Rose,loss,Toronto ,59.983333333333334,6.0,5.0,6.0,10.0,,27.0,41.0,14.0
4494,Sat,2017-02-25,Buffalo,35,B.Miller,b,Toronto ,,,,,,,,,
4495,Sat,2017-02-25,Buffalo,44,A.Cosmo,win,Buffalo ,60.0,9.0,16.0,9.0,14.0,,48.0,60.0,12.0
4496,Sat,2017-02-25,Buffalo,65,D.DiRuscio,b,Buffalo ,,,,,,,,,
4497,Sat,2017-02-25,Vancouver,48,M.Vinc,win,Rochester ,60.0,8.0,14.0,7.0,6.0,,35.0,43.0,8.0
4498,Sat,2017-02-25,Vancouver,55,A.Goodleaf,b,Rochester ,,,,,,,,,
4499,Sat,2017-02-25,Vancouver,31,T.Belanger,loss,Vancouver ,59.96666666666667,10.0,7.0,7.0,13.0,,37.0,47.0,10.0
4500,Sat,2017-02-25,Vancouver,0,T.Richards,b,Vancouver ,,,,,,,,,
4501,Sat,2017-02-25,Saskatchewan,35,C.Del Bianco,loss,Calgary ,61.266666666666666,10.0,8.0,9.0,7.0,1.0,35.0,47.0,12.0
4502,Sat,2017-02-25,Saskatchewan,92,F.Scigliano,b,Calgary ,,,,,,,,,
4503,Sat,2017-02-25,Saskatchewan,77,A.Bold,win,Saskatchewan ,61.266666666666666,10.0,8.0,6.0,9.0,1.0,34.0,45.0,11.0
4504,Sat,2017-02-25,Saskatchewan,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4505,Sun,2017-02-26,New England,45,D.Ward,win,Colorado ,60.0,9.0,15.0,10.0,12.0,,46.0,55.0,9.0
4506,Sun,2017-02-26,New England,27,A.Buque,b,Colorado ,,,,,,,,,
4507,Sun,2017-02-26,New England,35,E.Kirk,,New England ,33.833333333333336,9.0,9.0,1.0,,,19.0,28.0,9.0
4508,Sun,2017-02-26,New England,30,D.Jamieson,loss,New England ,26.15,,,8.0,13.0,,21.0,25.0,4.0
4509,Fri,2017-03-03,Toronto,35,E.Kirk,win,New England ,62.55,11.0,16.0,10.0,9.0,1.0,47.0,56.0,9.0
4510,Fri,2017-03-03,Toronto,30,D.Jamieson,b,New England ,,,,,,,,,
4511,Fri,2017-03-03,Toronto,66,N.Rose,loss,Toronto ,62.55,11.0,8.0,8.0,8.0,1.0,36.0,46.0,10.0
4512,Fri,2017-03-03,Toronto,35,B.Miller,b,Toronto ,,,,,,,,,
4513,Fri,2017-03-03,Buffalo,48,M.Vinc,loss,Rochester ,60.0,16.0,14.0,7.0,9.0,,46.0,59.0,13.0
4514,Fri,2017-03-03,Buffalo,55,A.Goodleaf,b,Rochester ,,,,,,,,,
4515,Fri,2017-03-03,Buffalo,44,A.Cosmo,win,Buffalo ,60.0,6.0,11.0,13.0,11.0,,41.0,50.0,9.0
4516,Fri,2017-03-03,Buffalo,65,D.DiRuscio,b,Buffalo ,,,,,,,,,
4517,Fri,2017-03-03,Colorado,92,F.Scigliano,loss,Calgary ,32.233333333333334,,6.0,14.0,0.0,,23.0,31.0,8.0
4518,Fri,2017-03-03,Colorado,35,C.Del Bianco,,Calgary ,27.766666666666666,4.0,0.0,,,,12.0,22.0,10.0
4519,Fri,2017-03-03,Colorado,45,D.Ward,win,Colorado ,60.0,11.0,16.0,7.0,16.0,,50.0,59.0,9.0
4520,Fri,2017-03-03,Colorado,27,A.Buque,b,Colorado ,,,,,,,,,
4521,Sat,2017-03-04,Rochester,65,D.DiRuscio,loss,Buffalo ,61.03333333333333,13.0,10.0,10.0,7.0,0.0,40.0,49.0,9.0
4522,Sat,2017-03-04,Rochester,44,A.Cosmo,b,Buffalo ,,,,,,,,,
4523,Sat,2017-03-04,Rochester,48,M.Vinc,win,Rochester ,61.03333333333333,13.0,10.0,10.0,11.0,0.0,44.0,52.0,8.0
4524,Sat,2017-03-04,Rochester,55,A.Goodleaf,b,Rochester ,,,,,,,,,
4525,Sat,2017-03-04,Calgary,30,M.Poulin,loss,Georgia ,45.4,7.0,6.0,6.0,7.0,,26.0,40.0,14.0
4526,Sat,2017-03-04,Calgary,50,B.MacDonald,,Georgia ,14.6,,,,0.0,,11.0,15.0,4.0
4527,Sat,2017-03-04,Calgary,92,F.Scigliano,win,Calgary ,59.15,6.0,12.0,9.0,6.0,,33.0,44.0,11.0
4528,Sat,2017-03-04,Calgary,35,C.Del Bianco,,Calgary ,0.85,,,,0.0,,1.0,1.0,0.0
4529,Sat,2017-03-04,Vancouver,77,A.Bold,loss,Saskatchewan ,60.0,8.0,5.0,10.0,4.0,,27.0,40.0,13.0
4530,Sat,2017-03-04,Vancouver,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4531,Sat,2017-03-04,Vancouver,31,T.Belanger,win,Vancouver ,60.0,13.0,14.0,8.0,20.0,,55.0,64.0,9.0
4532,Sat,2017-03-04,Vancouver,0,T.Richards,b,Vancouver ,,,,,,,,,
4533,Sat,2017-03-11,Toronto,92,F.Scigliano,,Calgary ,46.11666666666667,9.0,13.0,2.0,10.0,,34.0,44.0,10.0
4534,Sat,2017-03-11,Toronto,35,C.Del Bianco,loss,Calgary ,13.883333333333333,,,,1.0,,8.0,14.0,6.0
4535,Sat,2017-03-11,Toronto,66,N.Rose,win,Toronto ,60.0,10.0,10.0,3.0,7.0,,30.0,40.0,10.0
4536,Sat,2017-03-11,Toronto,35,B.Miller,b,Toronto ,,,,,,,,,
4537,Sat,2017-03-11,Saskatchewan,45,D.Ward,loss,Colorado ,61.4,13.0,15.0,11.0,11.0,1.0,51.0,63.0,12.0
4538,Sat,2017-03-11,Saskatchewan,27,A.Buque,b,Colorado ,,,,,,,,,
4539,Sat,2017-03-11,Saskatchewan,77,A.Bold,win,Saskatchewan ,61.4,12.0,4.0,8.0,7.0,3.0,34.0,45.0,11.0
4540,Sat,2017-03-11,Saskatchewan,30,T.Carlson,b,Saskatchewan ,,,,,,,,,
4541,Sun,2017-03-12,Colorado,31,T.Belanger,win,Vancouver ,60.0,13.0,15.0,9.0,16.0,,53.0,59.0,6.0
4542,Sun,2017-03-12,Colorado,0,T.Richards,b,Vancouver ,,,,,,,,,
4543,Sun,2017-03-12,Colorado,27,A.Buque,loss,Colorado ,59.983333333333334,9.0,6.0,6.0,7.0,,28.0,37.0,9.0
4544,Sun,2017-03-12,Colorado,45,D.Ward,b,Colorado ,,,,,,,,,
